onet_code,occupation,human_beta,job_zone,employment_2024,employment_growth_pct,openings_annual,gpt_percentile,gpt_high,growth_rank,openings_rank,labor_market_score,valid_routes,good_transitions,transition_score,target_label
19-3034.00,School Psychologists,0.5810810810810811,5,67.2,0.7,3.8,90.03250270855905,True,0.30119176598049835,0.3916576381365114,0.34642470205850484,5,3,0.6,Hoch GPT-exponiert mit guten Wechseloptionen
19-3039.02,Neuropsychologists,0.2857142857142857,5,55.3,4.3,3.9,47.77898158179848,False,0.6619718309859155,0.4014084507042254,0.5316901408450705,5,0,0.0,Nicht hoch GPT-exponiert
19-3039.03,Clinical Neuropsychologists,0.2777777777777778,5,55.3,4.3,3.9,46.37053087757313,False,0.6619718309859155,0.4014084507042254,0.5316901408450705,5,0,0.0,Nicht hoch GPT-exponiert
19-3041.00,Sociologists,0.6153846153846154,5,3.4,3.6,0.3,93.39111592632719,True,0.5828819068255688,0.03791982665222102,0.31040086673889494,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
19-3051.00,Urban and Regional Planners,0.5795454545454546,5,44.7,3.4,3.4,89.92416034669556,True,0.5579631635969664,0.3781148429035753,0.4680390032502708,5,3,0.6,Hoch GPT-exponiert mit guten Wechseloptionen
19-3091.00,Anthropologists and Archeologists,0.5172413793103449,5,8.8,3.7,0.8,82.06933911159263,True,0.5964247020585048,0.11755146262188516,0.356988082340195,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
19-3092.00,Geographers,0.375,4,1.5,-3.1,0.1,61.159263271939324,False,0.16143011917659805,0.011375947995666305,0.08640303358613217,5,0,0.0,Nicht hoch GPT-exponiert
19-3093.00,Historians,0.5,5,3.4,2.2,0.3,79.68580715059588,True,0.43066088840736727,0.03791982665222102,0.23429035752979416,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
19-3094.00,Political Scientists,0.5416666666666666,5,6.5,-3.1,0.5,86.34886240520044,True,0.16143011917659805,0.06988082340195016,0.11565547128927411,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
19-3099.01,Transportation Planners,0.6627906976744186,4,40.8,-1.7,3.2,96.20801733477789,True,0.20151679306608883,0.36836403033586135,0.28494041170097506,5,3,0.6,Hoch GPT-exponiert mit guten Wechseloptionen
19-4012.00,Agricultural Technicians,0.1666666666666666,3,18.6,4.3,2.9,33.91115926327194,False,0.6619718309859155,0.34994582881906827,0.5059588299024919,5,0,0.0,Nicht hoch GPT-exponiert
19-4012.01,Precision Agriculture Technicians,0.5,3,18.6,4.3,2.9,79.68580715059588,True,0.6619718309859155,0.34994582881906827,0.5059588299024919,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
19-4013.00,Food Science Technicians,0.2857142857142857,3,20.4,4.8,3.2,47.77898158179848,False,0.7150595882990249,0.36836403033586135,0.5417118093174431,5,1,0.2,Nicht hoch GPT-exponiert
19-4021.00,Biological Technicians,0.2666666666666666,4,82.7,3.5,9.1,45.016251354279525,False,0.570964247020585,0.5872156013001083,0.5790899241603467,5,2,0.4,Nicht hoch GPT-exponiert
19-4031.00,Chemical Technicians,0.3928571428571428,3,57.0,3.7,6.7,63.38028169014085,False,0.5964247020585048,0.5254604550379198,0.5609425785482123,5,0,0.0,Nicht hoch GPT-exponiert
19-4042.00,"Environmental Science and Protection Technicians, Including Health",0.4222222222222222,4,40.4,4.0,5.6,68.03900325027085,False,0.628385698808234,0.49512459371614304,0.5617551462621886,5,0,0.0,Nicht hoch GPT-exponiert
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",0.3048780487804878,4,9.8,1.5,1.3,49.729144095341276,False,0.3531960996749729,0.19393282773564463,0.27356446370530874,5,0,0.0,Nicht hoch GPT-exponiert
19-4044.00,Hydrologic Technicians,0.53125,3,3.1,-2.1,0.4,84.77789815817984,True,0.18743228602383533,0.05579631635969664,0.12161430119176599,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
19-4051.00,Nuclear Technicians,0.25,3,6.0,-7.7,0.7,43.12026002166847,False,0.08017334777898158,0.10184182015167931,0.09100758396533044,5,0,0.0,Nicht hoch GPT-exponiert
19-4051.02,Nuclear Monitoring Technicians,0.3181818181818182,3,6.0,-7.7,0.7,52.00433369447454,False,0.08017334777898158,0.10184182015167931,0.09100758396533044,5,0,0.0,Nicht hoch GPT-exponiert
19-4061.00,Social Science Research Assistants,0.6212121212121212,4,40.6,4.4,5.2,93.82448537378116,True,0.676056338028169,0.47183098591549294,0.573943661971831,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
19-4071.00,Forest and Conservation Technicians,0.3269230769230769,3,33.8,-3.2,3.9,52.87107258938245,False,0.15872156013001085,0.4014084507042254,0.2800650054171181,5,0,0.0,Nicht hoch GPT-exponiert
19-4092.00,Forensic Science Technicians,0.1935483870967742,3,20.7,12.8,2.9,36.83640303358614,False,0.9507042253521126,0.34994582881906827,0.6503250270855905,5,1,0.2,Nicht hoch GPT-exponiert
19-4099.01,Quality Control Analysts,0.4787234042553191,3,83.2,3.5,10.6,76.59804983748646,False,0.570964247020585,0.6240520043336945,0.5975081256771397,5,1,0.2,Nicht hoch GPT-exponiert
19-4099.03,Remote Sensing Technicians,0.4677419354838709,4,83.2,3.5,10.6,74.37703141928495,False,0.570964247020585,0.6240520043336945,0.5975081256771397,5,0,0.0,Nicht hoch GPT-exponiert
19-5011.00,Occupational Health and Safety Specialists,0.3571428571428571,4,131.9,12.5,14.9,57.52979414951246,False,0.9474539544962081,0.7063921993499458,0.8269230769230769,5,0,0.0,Nicht hoch GPT-exponiert
19-5012.00,Occupational Health and Safety Technicians,0.4166666666666666,3,31.9,8.5,3.4,67.28060671722643,False,0.886240520043337,0.3781148429035753,0.6321776814734561,5,0,0.0,Nicht hoch GPT-exponiert
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,0.2888888888888889,5,483.5,16.8,48.3,48.15817984832069,False,0.9750812567713976,0.8770314192849404,0.926056338028169,5,0,0.0,Nicht hoch GPT-exponiert
21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",0.3245614035087719,5,376.3,3.5,31.0,52.65438786565547,False,0.570964247020585,0.8201516793066089,0.695557963163597,5,0,0.0,Nicht hoch GPT-exponiert
21-1013.00,Marriage and Family Therapists,0.2777777777777778,5,77.8,12.6,7.7,46.37053087757313,False,0.9490790899241603,0.5455037919826652,0.7472914409534128,5,0,0.0,Nicht hoch GPT-exponiert
21-1014.00,Mental Health Counselors,0.2647058823529412,5,483.5,16.8,48.3,44.7453954496208,False,0.9750812567713976,0.8770314192849404,0.926056338028169,5,0,0.0,Nicht hoch GPT-exponiert
21-1015.00,Rehabilitation Counselors,0.4677419354838709,4,91.9,1.4,10.0,74.37703141928495,False,0.3466955579631636,0.613759479956663,0.48022751895991334,5,3,0.6,Nicht hoch GPT-exponiert
21-1021.00,"Child, Family, and School Social Workers",0.3,4,399.9,3.4,35.1,49.24160346695558,False,0.5579631635969664,0.847237269772481,0.7026002166847237,5,0,0.0,Nicht hoch GPT-exponiert
21-1022.00,Healthcare Social Workers,0.421875,5,193.2,7.7,18.4,67.82231852654388,False,0.8613217768147345,0.7388949079089924,0.8001083423618635,5,4,0.8,Nicht hoch GPT-exponiert
21-1023.00,Mental Health and Substance Abuse Social Workers,0.3541666666666666,5,136.8,9.7,13.5,56.82556879739978,False,0.9176598049837487,0.6738894907908992,0.795774647887324,5,2,0.4,Nicht hoch GPT-exponiert
21-1091.00,Health Education Specialists,0.5,4,71.8,4.5,7.9,79.68580715059588,True,0.6923076923076923,0.5563380281690141,0.6243228602383533,5,3,0.6,Hoch GPT-exponiert mit guten Wechseloptionen
21-1092.00,Probation Officers and Correctional Treatment Specialists,0.4473684210526315,4,92.3,2.6,7.9,71.66847237269772,False,0.4745395449620802,0.5563380281690141,0.5154387865655472,5,2,0.4,Nicht hoch GPT-exponiert
21-1093.00,Social and Human Service Assistants,0.375,4,449.6,6.4,50.6,61.159263271939324,False,0.8223185265438786,0.8819068255687974,0.852112676056338,5,3,0.6,Nicht hoch GPT-exponiert
21-1094.00,Community Health Workers,0.3472222222222222,4,65.1,11.3,7.8,55.90465872156013,False,0.9360780065005417,0.5509209100758397,0.7434994582881906,5,0,0.0,Nicht hoch GPT-exponiert
21-2011.00,Clergy,0.238095238095238,5,262.0,1.0,23.0,41.65763813651138,False,0.3120260021668472,0.7746478873239436,0.5433369447453954,5,0,0.0,Nicht hoch GPT-exponiert
21-2021.00,"Directors, Religious Activities and Education",0.4545454545454546,4,138.9,2.1,13.8,72.69772481040087,False,0.41765980498374866,0.6814734561213435,0.5495666305525461,5,4,0.8,Nicht hoch GPT-exponiert
23-1011.00,Lawyers,0.475,5,864.8,4.1,31.5,75.51462621885156,False,0.6392199349945829,0.8320693391115926,0.7356446370530878,5,0,0.0,Nicht hoch GPT-exponiert
23-1012.00,Judicial Law Clerks,0.4482758620689655,5,14.5,2.5,1.0,71.83098591549296,False,0.46208017334777896,0.1495124593716143,0.3057963163596966,5,0,0.0,Nicht hoch GPT-exponiert
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",0.3461538461538461,5,17.5,-0.7,0.5,55.52546045503792,False,0.23835319609967498,0.06988082340195016,0.15411700975081258,5,0,0.0,Nicht hoch GPT-exponiert
23-1022.00,"Arbitrators, Mediators, and Conciliators",0.3709677419354839,5,9.1,4.3,0.3,60.0216684723727,False,0.6619718309859155,0.03791982665222102,0.34994582881906827,5,0,0.0,Nicht hoch GPT-exponiert
23-1023.00,"Judges, Magistrate Judges, and Magistrates",0.25,5,27.3,2.5,0.9,43.12026002166847,False,0.46208017334777896,0.13488624052004333,0.29848320693391117,5,0,0.0,Nicht hoch GPT-exponiert
23-2011.00,Paralegals and Legal Assistants,0.45,3,376.2,0.2,39.3,72.10184182015168,False,0.2768147345612134,0.8537378114842904,0.5652762730227519,5,0,0.0,Nicht hoch GPT-exponiert
23-2093.00,"Title Examiners, Abstractors, and Searchers",0.5535714285714285,2,57.4,2.0,5.4,86.99891657638136,True,0.40303358613217766,0.4799566630552546,0.4414951245937161,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1011.00,"Business Teachers, Postsecondary",0.4204545454545454,5,103.1,5.7,8.1,67.6056338028169,False,0.7751895991332611,0.5601300108342362,0.6676598049837487,5,0,0.0,Nicht hoch GPT-exponiert
25-1021.00,"Computer Science Teachers, Postsecondary",0.369047619047619,5,44.8,5.3,3.5,59.69664138678223,False,0.7535211267605634,0.38136511375947996,0.5674431202600216,5,0,0.0,Nicht hoch GPT-exponiert
25-1022.00,"Mathematical Science Teachers, Postsecondary",0.4324324324324324,5,58.9,2.3,4.4,69.77248104008667,False,0.4409534127843987,0.43824485373781147,0.4395991332611051,5,1,0.2,Nicht hoch GPT-exponiert
25-1031.00,"Architecture Teachers, Postsecondary",0.426829268292683,5,11.6,2.0,0.9,69.01408450704226,False,0.40303358613217766,0.13488624052004333,0.26895991332611047,5,0,0.0,Nicht hoch GPT-exponiert
25-1032.00,"Engineering Teachers, Postsecondary",0.4166666666666666,5,50.3,8.1,4.1,67.28060671722643,False,0.8672806067172264,0.4219934994582882,0.6446370530877573,5,0,0.0,Nicht hoch GPT-exponiert
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",0.5888888888888889,5,10.7,4.1,0.8,90.84507042253522,True,0.6392199349945829,0.11755146262188516,0.37838569880823403,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1042.00,"Biological Science Teachers, Postsecondary",0.3979591836734693,5,66.0,7.3,5.4,64.13867822318527,False,0.8553629469122427,0.4799566630552546,0.6676598049837487,5,0,0.0,Nicht hoch GPT-exponiert
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",0.4239130434782608,5,1.6,4.0,0.1,68.20151679306609,False,0.628385698808234,0.011375947995666305,0.3198808234019502,5,0,0.0,Nicht hoch GPT-exponiert
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.4,5,14.0,2.6,1.0,64.68039003250271,False,0.4745395449620802,0.1495124593716143,0.3120260021668472,5,0,0.0,Nicht hoch GPT-exponiert
25-1052.00,"Chemistry Teachers, Postsecondary",0.4019607843137255,5,25.4,2.2,1.9,65.11375947995667,False,0.43066088840736727,0.2535211267605634,0.3420910075839653,5,0,0.0,Nicht hoch GPT-exponiert
25-1053.00,"Environmental Science Teachers, Postsecondary",0.4239130434782608,5,9.0,2.9,0.7,68.20151679306609,False,0.4891657638136511,0.10184182015167931,0.2955037919826652,5,0,0.0,Nicht hoch GPT-exponiert
25-1054.00,"Physics Teachers, Postsecondary",0.3720930232558139,5,17.1,2.5,1.3,60.5092091007584,False,0.46208017334777896,0.19393282773564463,0.32800650054171177,5,0,0.0,Nicht hoch GPT-exponiert
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",0.4081632653061224,5,6.5,2.7,0.5,66.35969664138678,False,0.4810400866738895,0.06988082340195016,0.2754604550379198,5,0,0.0,Nicht hoch GPT-exponiert
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.4444444444444445,5,14.5,2.4,1.1,71.23510292524377,False,0.45016251354279524,0.1635969664138678,0.3068797399783315,5,0,0.0,Nicht hoch GPT-exponiert
25-1063.00,"Economics Teachers, Postsecondary",0.4390243902439024,5,15.8,2.1,1.2,70.47670639219935,False,0.41765980498374866,0.17876489707475623,0.2982123510292525,5,0,0.0,Nicht hoch GPT-exponiert
25-1064.00,"Geography Teachers, Postsecondary",0.4659090909090909,5,4.0,3.3,0.3,74.10617551462622,False,0.5444203683640303,0.03791982665222102,0.29117009750812567,5,0,0.0,Nicht hoch GPT-exponiert
25-1065.00,"Political Science Teachers, Postsecondary",0.4146341463414634,5,21.8,2.0,1.6,67.06392199349945,False,0.40303358613217766,0.2258938244853738,0.3144637053087757,5,0,0.0,Nicht hoch GPT-exponiert
25-1066.00,"Psychology Teachers, Postsecondary",0.39,5,52.5,3.6,4.0,63.16359696641387,False,0.5828819068255688,0.4122426868905742,0.4975622968580715,5,0,0.0,Nicht hoch GPT-exponiert
25-1067.00,"Sociology Teachers, Postsecondary",0.3977272727272727,5,15.4,2.1,1.1,64.03033586132177,False,0.41765980498374866,0.1635969664138678,0.2906283856988082,5,0,0.0,Nicht hoch GPT-exponiert
25-1071.00,"Health Specialties Teachers, Postsecondary",0.3875,5,289.6,17.3,27.4,62.730227518959914,False,0.9794149512459371,0.8071505958829902,0.8932827735644637,5,0,0.0,Nicht hoch GPT-exponiert
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",0.3725490196078431,5,91.6,16.8,8.6,60.67172264355363,False,0.9750812567713976,0.5763813651137595,0.7757313109425785,5,0,0.0,Nicht hoch GPT-exponiert
25-1081.00,"Education Teachers, Postsecondary",0.4404761904761904,5,74.9,2.1,5.6,70.74756229685806,False,0.41765980498374866,0.49512459371614304,0.45639219934994585,5,1,0.2,Nicht hoch GPT-exponiert
25-1082.00,"Library Science Teachers, Postsecondary",0.425531914893617,5,5.1,3.0,0.4,68.36403033586133,False,0.5032502708559047,0.05579631635969664,0.27952329360780065,5,0,0.0,Nicht hoch GPT-exponiert
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.4375,5,16.2,2.0,1.2,70.26002166847238,False,0.40303358613217766,0.17876489707475623,0.2908992416034669,5,0,0.0,Nicht hoch GPT-exponiert
25-1112.00,"Law Teachers, Postsecondary",0.5875,5,29.5,2.2,2.2,90.5742145178765,True,0.43066088840736727,0.2833152762730228,0.356988082340195,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1113.00,"Social Work Teachers, Postsecondary",0.5113636363636364,5,17.1,2.3,1.3,81.36511375947995,True,0.4409534127843987,0.19393282773564463,0.31744312026002164,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",0.59375,5,122.8,1.7,9.0,91.65763813651138,True,0.37378114842903576,0.5845070422535211,0.47914409534127844,5,2,0.4,Hoch GPT-exponiert mit guten Wechseloptionen
25-1122.00,"Communications Teachers, Postsecondary",0.5750000000000001,5,35.8,2.1,2.7,89.1115926327194,True,0.41765980498374866,0.33098591549295775,0.3743228602383532,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1123.00,"English Language and Literature Teachers, Postsecondary",0.5714285714285714,5,72.2,0.0,5.1,88.67822318526544,True,0.2681473456121343,0.46803900325027087,0.3680931744312026,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",0.5666666666666667,5,26.4,-0.2,1.9,87.97399783315277,True,0.2573131094257855,0.2535211267605634,0.25541711809317447,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1125.00,"History Teachers, Postsecondary",0.5888888888888889,5,24.6,-0.2,1.7,90.84507042253522,True,0.2573131094257855,0.23672806067172264,0.24702058504875407,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1126.00,"Philosophy and Religion Teachers, Postsecondary",0.5909090909090909,5,27.3,0.7,2.0,91.27843986998917,True,0.30119176598049835,0.2638136511375948,0.2825027085590466,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",0.65,5,3.2,3.4,0.2,95.55796316359697,True,0.5579631635969664,0.02275189599133261,0.2903575297941495,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",0.6162790697674418,5,15.4,2.4,1.1,93.60780065005417,True,0.45016251354279524,0.1635969664138678,0.3068797399783315,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-1194.00,"Career/Technical Education Teachers, Postsecondary",0.4487179487179487,3,122.2,0.7,8.8,71.93932827735645,False,0.30119176598049835,0.5796316359696642,0.44041170097508126,5,0,0.0,Nicht hoch GPT-exponiert
25-2011.00,"Preschool Teachers, Except Special Education",0.3106060606060606,3,555.1,4.1,65.5,50.70422535211267,False,0.6392199349945829,0.9035752979414952,0.771397616468039,5,0,0.0,Nicht hoch GPT-exponiert
25-2012.00,"Kindergarten Teachers, Except Special Education",0.2945205479452054,4,117.2,-1.6,12.8,48.862405200433365,False,0.20693391115926327,0.6511375947995667,0.429035752979415,5,0,0.0,Nicht hoch GPT-exponiert
25-2021.00,"Elementary School Teachers, Except Special Education",0.3108108108108108,4,1422.7,-2.0,91.0,50.812567713976165,False,0.18959913326110509,0.9349945828819068,0.562296858071506,5,0,0.0,Nicht hoch GPT-exponiert
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",0.3405797101449275,4,633.7,-2.0,40.5,54.71289274106176,False,0.18959913326110509,0.856988082340195,0.52329360780065,5,0,0.0,Nicht hoch GPT-exponiert
25-2023.00,"Career/Technical Education Teachers, Middle School",0.3387096774193548,4,14.0,-2.0,0.9,54.2795232936078,False,0.18959913326110509,0.13488624052004333,0.1622426868905742,5,0,0.0,Nicht hoch GPT-exponiert
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",0.3412698412698413,4,1094.5,-1.6,66.2,54.82123510292525,False,0.20693391115926327,0.90465872156013,0.5557963163596966,5,0,0.0,Nicht hoch GPT-exponiert
25-2032.00,"Career/Technical Education Teachers, Secondary School",0.3333333333333333,4,103.4,-1.8,6.2,53.62946912242686,False,0.19609967497291442,0.5075839653304443,0.3518418201516793,5,0,0.0,Nicht hoch GPT-exponiert
25-2051.00,"Special Education Teachers, Preschool",0.3071428571428571,5,29.3,1.4,2.1,50.27085590465872,False,0.3466955579631636,0.27410617551462624,0.3104008667388949,5,0,0.0,Nicht hoch GPT-exponiert
25-2055.00,"Special Education Teachers, Kindergarten",0.35,4,230.2,-1.8,15.4,56.229685807150595,False,0.19609967497291442,0.7112676056338029,0.4536836403033586,5,0,0.0,Nicht hoch GPT-exponiert
25-2056.00,"Special Education Teachers, Elementary School",0.35,4,230.2,-1.8,15.4,56.229685807150595,False,0.19609967497291442,0.7112676056338029,0.4536836403033586,5,0,0.0,Nicht hoch GPT-exponiert
25-2057.00,"Special Education Teachers, Middle School",0.3051948051948052,4,94.8,-1.9,6.3,49.83748645720477,False,0.19176598049837487,0.5124593716143012,0.35211267605633806,5,0,0.0,Nicht hoch GPT-exponiert
25-2058.00,"Special Education Teachers, Secondary School",0.2948717948717949,4,164.2,-1.6,11.1,48.97074756229686,False,0.20693391115926327,0.6316359696641387,0.419284940411701,5,0,0.0,Nicht hoch GPT-exponiert
25-2059.01,Adapted Physical Education Specialists,0.25,5,41.0,1.1,2.9,43.12026002166847,False,0.319068255687974,0.34994582881906827,0.3345070422535211,5,0,0.0,Nicht hoch GPT-exponiert
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.4264705882352941,4,40.9,-13.7,3.9,68.63488624052005,False,0.0314192849404117,0.4014084507042254,0.21641386782231853,5,3,0.6,Nicht hoch GPT-exponiert
25-3021.00,Self-Enrichment Teachers,0.38,3,417.5,3.7,51.4,61.64680390032503,False,0.5964247020585048,0.8840736728060672,0.7402491874322861,5,1,0.2,Nicht hoch GPT-exponiert
25-3031.00,"Substitute Teachers, Short-Term",0.0833333333333333,4,510.1,1.6,61.1,21.180931744312026,False,0.3607800650054171,0.8970747562296858,0.6289274106175514,5,0,0.0,Nicht hoch GPT-exponiert
25-3041.00,Tutors,0.3714285714285714,3,215.5,0.6,37.1,60.238353196099666,False,0.29360780065005415,0.8504875406283857,0.5720476706392199,5,0,0.0,Nicht hoch GPT-exponiert
25-4011.00,Archivists,0.5,5,9.3,3.8,1.1,79.68580715059588,True,0.6115926327193932,0.1635969664138678,0.3875947995666305,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-4012.00,Curators,0.5185185185185185,5,15.1,7.0,1.8,82.34019501625134,True,0.8450704225352113,0.24647887323943662,0.545774647887324,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-4013.00,Museum Technicians and Conservators,0.2368421052631578,4,15.7,5.4,1.9,41.49512459371614,False,0.7589382448537378,0.2535211267605634,0.5062296858071507,5,0,0.0,Nicht hoch GPT-exponiert
25-4022.00,Librarians and Media Collections Specialists,0.5,5,142.1,1.7,13.5,79.68580715059588,True,0.37378114842903576,0.6738894907908992,0.5238353196099674,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-4031.00,Library Technicians,0.5288461538461539,3,78.6,-6.8,13.0,84.29035752979415,True,0.08613217768147345,0.6587215601300108,0.3724268689057421,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-9021.00,Farm and Home Management Educators,0.537037037037037,5,12.4,-2.5,1.1,85.64463705308776,True,0.1771397616468039,0.1635969664138678,0.17036836403033584,5,0,0.0,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-9031.00,Instructional Coordinators,0.525,5,232.6,1.3,21.9,83.64030335861322,True,0.3418201516793066,0.7627302275189599,0.5522751895991332,5,1,0.2,Hoch GPT-exponiert mit begrenzten Wechseloptionen
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",0.2833333333333333,3,1422.8,-1.5,170.4,47.562296858071505,False,0.2134344528710726,0.9723726977248104,0.5929035752979415,5,0,0.0,Nicht hoch GPT-exponiert
25-9043.00,"Teaching Assistants, Special Education",0.25,3,1422.8,-1.5,170.4,43.12026002166847,False,0.2134344528710726,0.9723726977248104,0.5929035752979415,5,0,0.0,Nicht hoch GPT-exponiert
25-9044.00,"Teaching Assistants, Postsecondary",0.3636363636363636,5,193.6,3.1,24.6,58.45070422535211,False,0.5216684723726978,0.789815817984832,0.6557421451787648,5,0,0.0,Nicht hoch GPT-exponiert
27-1011.00,Art Directors,0.4310344827586206,4,135.0,4.2,12.3,69.50162513542794,False,0.6505958829902492,0.6419284940411701,0.6462621885157096,5,0,0.0,Nicht hoch GPT-exponiert
27-1012.00,Craft Artists,0.2241379310344827,3,11.6,2.1,1.0,39.11159263271939,False,0.41765980498374866,0.1495124593716143,0.28358613217768147,5,0,0.0,Nicht hoch GPT-exponiert
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.3125,3,26.5,-1.2,2.2,51.02925243770314,False,0.2210184182015168,0.2833152762730228,0.2521668472372698,5,0,0.0,Nicht hoch GPT-exponiert
27-1014.00,Special Effects Artists and Animators,0.475,4,57.1,1.6,5.0,75.51462621885156,False,0.3607800650054171,0.46316359696641385,0.4119718309859155,5,0,0.0,Nicht hoch GPT-exponiert
27-1021.00,Commercial and Industrial Designers,0.4137931034482758,4,30.6,3.2,2.5,66.95557963163597,False,0.5330444203683641,0.3120260021668472,0.4225352112676056,5,0,0.0,Nicht hoch GPT-exponiert
27-1022.00,Fashion Designers,0.375,3,25.7,2.0,2.3,61.159263271939324,False,0.40303358613217766,0.29198266522210187,0.34750812567713973,5,0,0.0,Nicht hoch GPT-exponiert
27-1023.00,Floral Designers,0.2666666666666666,2,43.8,-5.9,5.1,45.016251354279525,False,0.10400866738894908,0.46803900325027087,0.28602383531960995,5,0,0.0,Nicht hoch GPT-exponiert
27-1024.00,Graphic Designers,0.4107142857142857,4,265.9,2.1,20.0,66.57638136511376,False,0.41765980498374866,0.7518959913326111,0.5847778981581799,5,0,0.0,Nicht hoch GPT-exponiert
27-1025.00,Interior Designers,0.3620689655172414,4,87.1,3.2,7.8,58.234019501625134,False,0.5330444203683641,0.5509209100758397,0.5419826652221018,5,1,0.2,Nicht hoch GPT-exponiert
27-1026.00,Merchandise Displayers and Window Trimmers,0.2682926829268293,3,193.0,3.2,20.8,45.28710725893825,False,0.5330444203683641,0.757854821235103,0.6454496208017335,5,0,0.0,Nicht hoch GPT-exponiert
27-1027.00,Set and Exhibit Designers,0.358695652173913,5,31.3,2.3,2.5,57.854821235102925,False,0.4409534127843987,0.3120260021668472,0.37648970747562294,5,0,0.0,Nicht hoch GPT-exponiert
27-2011.00,Actors,0.15625,2,57.0,0.3,6.3,32.50270855904659,False,0.2822318526543879,0.5124593716143012,0.39734561213434455,5,0,0.0,Nicht hoch GPT-exponiert
27-2012.00,Producers and Directors,0.4787234042553191,4,167.0,4.9,12.8,76.59804983748646,False,0.723726977248104,0.6511375947995667,0.6874322860238353,5,2,0.4,Nicht hoch GPT-exponiert
27-2012.03,Media Programming Directors,0.6153846153846154,4,167.0,4.9,12.8,93.39111592632719,True,0.723726977248104,0.6511375947995667,0.6874322860238353,5,3,0.6,Hoch GPT-exponiert mit guten Wechseloptionen
27-2012.04,Talent Directors,0.3461538461538461,4,167.0,4.9,12.8,55.52546045503792,False,0.723726977248104,0.6511375947995667,0.6874322860238353,5,0,0.0,Nicht hoch GPT-exponiert
27-2012.05,Media Technical Directors/Managers,0.3076923076923077,4,167.0,4.9,12.8,50.433369447453956,False,0.723726977248104,0.6511375947995667,0.6874322860238353,5,0,0.0,Nicht hoch GPT-exponiert
27-2021.00,Athletes and Sports Competitors,0.0,2,19.1,5.5,2.1,3.1960996749729147,False,0.7643553629469122,0.27410617551462624,0.5192307692307692,5,0,0.0,Nicht hoch GPT-exponiert
27-2022.00,Coaches and Scouts,0.1444444444444444,4,306.5,6.4,41.8,30.87757313109426,False,0.8223185265438786,0.8591549295774648,0.8407367280606717,5,1,0.2,Nicht hoch GPT-exponiert
27-2023.00,"Umpires, Referees, and Other Sports Officials",0.1666666666666666,2,19.3,5.7,4.6,33.91115926327194,False,0.7751895991332611,0.4431202600216685,0.6091549295774648,5,1,0.2,Nicht hoch GPT-exponiert
